,airport,location,lat,lon
2581,Dodge County Airport,Indonesia,43.4271752,-88.70282973279822
2582,Mururoa Airport,Tennessee,-21.8600946,-138.8208902
2583,Pogogul Airport,Mississippi,1.10302385,121.41441306504541
2584,Franklin County Airport,Cuba,35.2047567,-85.8995529
2585,University-Oxford Airport,Indonesia,34.382689299999996,-89.53205882081014
2586,Playa Baracoa Airport,Costa Rica,23.0335001,-82.5803
2587,Nogliki Airport,South Africa,51.78295825,143.14044178380547
2588,Ngala Airfield,Panama,8.559559,-81.1308434
2589,Narganá Airport,Honshu,9.44678575,-78.57649689063692
2590,Chūbu Centrair International Airport,Texas,34.858719699999995,136.81136334974985
2591,NAS Corpus Christi,Tibet Autonomous Region,27.6764877,-97.2773985
2592,Ngari Gunsa Airport,Papua New Guinea,32.10167415,80.05616104097248
2593,Ningerum Airport,Kyushu,32.4820915,131.10090358324425
2594,Nagasaki Airport,Virginia,32.917846,129.91533753537925
2595,NS Norfolk,Texas,36.8462923,-76.2929252
2596,NOLF Cabaniss Field,Nepal,27.701309549999998,-97.43834648929052
2597,Manang Airport,Vietnam,28.6416489,84.08659287138393
2598,Nha Trang Air Base,United Arab Emirates,24.0002488,53.9994829
2599,Al Minhad Air Base,Sudan,25.02281445,55.36356793044526
2600,New Halfa Airport,Maryland,15.3561652,35.7283939
2601,NAS Patuxent River,Pakistan,38.27936485,-76.42744470502252
2602,Etadunna Airport,Wisconsin,-28.7408009,138.5890045
2603,Genda Wuha Airport,South Australia,12.9329996,36.1669998
2604,J. Hozman Airport,Ethiopia,10.2116702,38.6521203
2605,Ramon Airport,Israel,29.7265806,35.0060932
2606,Eastland Municipal Airport,Israel,32.4139597,-98.81061446392775
2607,Santa Rosa International Airport,Texas,-3.4422879999999996,-79.99629303403673
2608,Enterprise Municipal Airport,Ecuador,31.299753950000003,-85.8989711303563
2609,Metz–Nancy–Lorraine Airport,Alabama,33.2588817,-86.8295337
2610,Eua Airport,Nancy,-21.37746165,-174.957600379511
2611,Eucla Airport,Tonga,-31.7070259,128.8772744
2612,Eureka Airport,Western Australia,39.6031,-116.0042734
2613,Weedon Field,Nevada,31.949066,-85.1283625
2614,Eugene Airport,Alabama,44.123068149999995,-123.21390830141057
2615,Neumünster Airport,Oregon,54.07814465,9.939184191465998
2616,Hassan I Airport,Schleswig-Holstein,27.1406223,-13.222369376759582
2617,Paratebueno Airport,Morocco,4.383333,-73.2
2618,Pedernales Airport,Oregon,17.9293552,-71.6438841
2619,Penneshaw Airport,Venezuela,-35.758188,137.95867
2620,Pebane Airport,South Australia,-17.27261855,38.18052182434952
2621,Pelican Seaplane Base,Mozambique,57.9571727,-136.2303745
2622,Pardubice Airport,Alaska,50.013020999999995,15.738793649876602
2623,Perm International Airport,Czech Republic,49.8167003,15.4749544
2624,Peenemünde Airfield,Perm Krai,54.158920300000005,13.768469982144298
2625,Perugia San Francesco d'Assisi – Umbria International Airport,Mecklenburg-Vorpommern,43.098637,12.50930077374623
2626,Comodoro Pedro Zanni Airport,Umbria,42.965916,12.490236
2627,Matecaña International Airport,Buenos Aires,-34.6075682,-58.4370894
2628,Beijing Capital International Airport,Colombia,40.07928545,116.59456069235824
2629,Pelaneng Airport,Lesotho,-29.0877882,28.4965692
2630,Padre Aldamiz International Airport,Peru,-12.6162537,-69.22684890376946
2631,Penang International Airport,Northern Territory,5.2955656,100.27115001588805
2632,Peppimenarti Airport,Texas,-14.1442003,130.0910034
2633,Pecos Municipal Airport,Western Australia,31.385705950000002,-103.51405617399412
2634,Perth Airport,Karelia,-31.9431218,115.9668059888865
2635,La Grande Rivière Airport,Ontario,14.0198739,-60.9943995169477
2636,Gimli Industrial Park Airport,Quebec,50.6336766,-97.0460824
2637,Greenway Sound Water Aerodrome,Manitoba,55.001251,-97.001038
2638,Gods Lake Narrows Airport,British Columbia,54.5588933,-94.4913969
2639,Michel-Pouliot Gaspé Airport,Manitoba,55.001251,-97.001038
2640,Geraldton (Greenstone Regional) Airport,Quebec,49.7783012,-86.9393997
2641,Îles-de-la-Madeleine Airport,Ontario,47.4240523,-61.7749252
2642,Igloolik Airport,Quebec,69.3685166,-81.8240725
2643,Havre Saint-Pierre Airport,Nunavut,50.283493899999996,-63.603875594040474
2644,Kuujjuarapik Airport,Quebec,55.282033,-77.7631616
2645,Gillam Airport,Quebec,56.356811949999994,-94.7121796275236
2646,Grise Fiord Airport,Manitoba,76.42606040000001,-82.9090374889002
2647,Port Hope Simpson Airport,Nunavut,52.52758035,-56.280771003168525
2648,Hudson Bay Airport,Newfoundland and Labrador,52.8133264,-102.3201375
2649,Steamboat Bay Seaplane Base,Alaska,55.532784,-133.6381476
2650,Condron Army Airfield,New Mexico,32.335092,-106.40194710877654
2651,Cape Sarichef Airport,Alaska,54.5861889,-164.9020813
2652,Washington County Airport,Pennsylvania,40.1361828,-80.2920066
2653,Brookhaven Airport,New York,40.8216179,-72.87182868757984
2654,Chongqing Wushan Airport,Chongqing,31.07157155,109.71336937776792
2655,Wiseman Airport,Alaska,67.4059294,-150.1190072
2656,South Naknek Airport,Alaska,58.732891800000004,-157.02035706051322
2657,Washabo Airport,Suriname,5.2135517,-57.1856299
2658,Waspam Airport,Nicaragua,14.7391996,-83.9693985
2659,Wasior Airport,Indonesia,-2.7193901499999997,134.50590705997075
2660,Westerly State Airport,Rhode Island,41.34881540000001,-71.80321330152228
2661,Wasu Airport,Papua New Guinea,-1.31647325,132.28832613466375
2662,Westsound Seaplane Base,Washington,48.6288403,-122.9569621
2663,Naha Airport,Queensland,3.68577835,125.52733398955934
2664,Orchid Beach Airport,Oklahoma,-24.9594002,153.3150024
2665,Will Rogers World Airport,Hokkaido,35.3848053,-97.60534425082406
2666,Okadama Airport,Amami Islands,43.1104004,141.382053
2667,Okinoerabu Airport,Namibia,27.4314629,128.7051311
2668,Okaukuejo Airport,Republic of the Congo,-19.1501152,15.9118498
2669,Okoyo Airport,England,-1.4475155,15.074157
2670,RAF Cottesmore,Oki Islands,52.73286545,-0.6535727331564594
2671,Oki Airport,Honshu,36.1791482,133.3255973270363
2672,Okayama Airport,Indiana,34.7569745,133.85386741504118
2673,Kokomo Municipal Airport,Indonesia,40.525834450000005,-86.05845558644432
2674,Gunung Bintang Airport,Oklahoma,34.9550817,-97.2684063
2675,Okmulgee Regional Airport,Gabon,35.6675584,-95.9504869
2676,Sam Ratulangi International Airport,Texas,1.5435963,124.92256055042681
2677,Midland Airpark,Colombia,32.034675899999996,-102.09943722233524
2678,José María Córdova International Airport,Wisconsin,6.16640765,-75.42394572094523
2679,Taylor County Airport,Heilongjiang,45.09682205,-90.30586852990093
2680,Mudanjiang Hailang Airport,Murphysboro,44.52762795,129.56913082262713
2681,Southern Illinois Airport,Nigeria,37.7782221,-89.2503003
2682,Makurdi Airport,Oregon,7.70154255,8.612385175679428
2683,Madras Municipal Airport,Democratic Republic of the Congo,44.6660775,-121.1568299
2684,Mbandaka Airport,Myanmar,0.0220206,18.2882066
2685,Mandalay International Airport,Papua New Guinea,21.7063711,95.9742285488649
2686,Munduku Airport,Indiana,40.3270127,-86.1746933
2687,Madison Municipal Airport,Alaska,38.759798149999995,-85.46338803129478
2688,Middleton Island Airport,Indonesia,59.446030949999994,-146.31067324730876
2689,Mindiptana Airport,Buenos Aires,-5.8787977,140.70964595758505
2690,Bellary Airport,New South Wales,15.16220255,76.88153285750052
2691,RAF Honington,Karnataka,52.34289805,0.7708089433284024
2692,Berlin Brandenburg Airport,England,52.3894123,13.520169
2693,Brest Bretagne Airport,Brittany,48.4427621,-4.4198535
2694,Bethel Airport,Alaska,60.78043015,-161.84026194740966
2695,Bedourie Airport,Queensland,-24.3460999,139.4600067
2696,Beersheba Airport,Israel,-37.0,145.0630035
2697,Beira Airport,Mozambique,-19.79742665,34.91058302709537
2698,RAF Benson,England,51.61518165,-1.0952345421861263
2699,Beirut–Rafic Hariri International Airport,Lebanon,33.818778699999996,35.49120534692351
2700,Beirut Air Base,Kiribati,0.306,173.664834025
2701,Beru Island Airport,Paraguay,-1.35472,176.0070038
2702,Bahía Negra Airport,Queensland,-20.2311349,-58.17057022420163
2703,Bloomfield Airport,Pennsylvania,-15.8736,145.3300018
2704,Bradford Regional Airport,North Rhine-Westphalia,41.8034637,-78.64030282021798
2705,Shijiazhuang Luancheng Airport,Tuscany,37.915486400000006,114.59152619473704
2706,Lucca-Tassignano Airport,Fujian,43.8257701,10.578377529073897
2707,Longyan Guanzhishan Airport,England,52.7954791,-0.5402402866174321
2708,London City Airport,West Bengal,51.5042655,0.05491293705863423
2709,Malda Airport,Paraná,25.0111083,88.1238441608836
2710,Londrina–Governador José Richa Airport,Queensland,-22.1646782,144.5844903
2711,Lindeman Island Airport,Lourdes,-20.44946485,149.0399771600181
2712,Tarbes–Lourdes–Pyrénées Airport,Arkhangelsk Oblast,43.17976295,-0.0001009238871243854
2713,Leshukonskoye Airport,New South Wales,64.89583250000001,45.729408132961275
2714,Lord Howe Island Airport,Tanzania,-31.538403350000003,159.07601118441585
2715,Lindi Airport,New Jersey,-10.3575001,38.7792015
2716,Linden Airport,Sweden,40.61657115,-74.24575430938478
2717,Lidköping-Hovby Airport,Michigan,58.4654999,13.1744003
2718,Mason County Airport,Nepal,43.96332865,-86.39660498219337
2719,Koggala Airport,Northern Territory,5.9941046,80.3205948
2720,Masindi Airport,Sri Lanka,1.7619266,31.73663734737067
2721,Kōchi Ryōma Airport,Uganda,33.54714145,133.66977976311227
2722,Kolda North Airport,Shikoku,12.8988398,-14.9674125
2723,Kambalda Airport,Senegal,-31.18803655,121.59703524336759
2724,Kandi Airport,Western Australia,11.1415294,2.9420829
2725,Khuzdar Airport,Benin,27.79291495,66.64226336610271
2726,Koroba Airport,Pakistan,-5.7181512,142.69738369350176
2727,Kandahar International Airport,Papua New Guinea,31.5054538,65.8498154
2728,Haluoleo Airport,Afghanistan,-4.08157465,122.41980357339577
2729,Ndjolé Ville Airport,Indonesia,-0.186401,10.7616837
2730,Kodiak Municipal Airport,Gabon,57.805942,-152.3740329
2731,Kärdla Airport,Alaska,58.9883153,22.833788164013534
2732,Kaadedhdhoo Airport,Estonia,0.4881,72.9969
2733,Ndendé Airport,Gaafu Dhaalu Atoll,,
2734,Kadhdhoo Airport,Gabon,1.8604839,73.52078472657755
2735,Jinchang Jinchuan Airport,Gansu,38.5404493,102.34948081625708
2736,Wilwal International Airport,Ethiopia,9.333312450000001,42.91249511586854
2737,Ikaria Island National Airport,Greece,37.6828576,26.347044617155607
2738,Jilin Ertaizi Airport,Jilin,44.00470765,126.40136479824342
2739,Aba Segud Airport,Ethiopia,10.2116702,38.6521203
2740,Jinja Airport,Uganda,0.45270975,33.1933800423978
2741,Jos Orno Imsula Airport,Southwest Maluku,-3.4591158,126.65618888695283
2742,Jipijapa Airport,Ecuador,-1.3397668,-79.3666965
2743,Qianjiang Wulingshan Airport,Chongqing,29.5152164,108.83089524946274
2744,Jiri Airport,Nepal,27.6258495,86.2306576
2745,Porter County Regional Airport,Cuba,41.45664055,-87.00771731878464
2746,Cecil Airport,Florida,30.217432950000003,-81.8801120769355
2747,Antonio Rivera Rodríguez Airport,Philippines,18.13462385,-65.49260790790998
2748,Juan Gualberto Gómez Airport,South Africa,-28.8166236,24.991639
2749,Vero Beach Regional Airport,Nenets Autonomous Okrug,67.6783253,57.0626853
2750,Virac Airport,Finland,13.5764421,124.20393051284475
2751,Vredendal Airport,Portugal,-31.64076755,18.545310933540723
2752,Varandey Airport,Veneto,68.8489378,58.2025419175187
2753,Varkaus Airport,Cuba,62.174745,27.866650053485436
2754,Vila Real Airport,Missouri,41.27454445,-7.721114108596756
2755,Jaime Ortíz Betancur Airport,Misiones,7.674081,-76.6816145
2756,Cataratas del Iguazú International Airport,Bavaria,-25.7363664,-54.47460632437396
2757,Ingolstadt Manching Airport,Ingushetia,48.7139942,11.534498808536362
2758,Magas Airport,Paraná,43.318430649999996,45.02105367204458
2759,Foz do Iguaçu International Airport,Mozambique,-25.5962263,-54.48803735522788
2760,Inhaca Airport,Yemen,-25.9971447,32.9293518
2761,Qishn Airport,Madagascar,-18.9249604,46.4416422
2762,Ihosy Airport,Iran,-22.407472050000003,46.16648597177759
2763,Iranshahr Airport,Papua New Guinea,27.2301973,60.721121213979075
2764,Ihu Airport,Ireland,-7.8975601,145.3959961
2765,Inishmaan Aerodrome,Iran,53.093722650000004,-9.569016248449334
2766,Ilam Airport,Papua New Guinea,33.58562535,46.40208323444905
2767,Nissan Island Airport,Udmurtia,-4.4992450999999996,154.22593927760175
2768,Izhevsk Airport,Rio Grande do Sul,56.836190450000004,53.46313736251343
2769,João Batista Bos Filho Airport,Illinois,-28.366136150000003,-53.848279266455265
2770,Hermiston Municipal Airport,Inner Mongolia,45.82935605,-119.2564482188468
2771,Hohhot Baita International Airport,Mississippi,40.8507482,111.81752070314225
2772,Natchez–Adams County Airport,Israel,31.6149323,-91.2971998499321
2773,Haifa Airport,Connecticut,32.8105658,35.04256193574062
2774,Hartford–Brainard Airport,Anhui,41.73794905,-72.64875340661015
2775,Hefei Xinqiao International Airport,North Carolina,31.98871715,116.96758157121442
2776,Hefei Luogang International Airport,Iceland,64.9841821,-18.1059013
2777,Mackall Army Airfield,Sweden,59.6749712,14.5208584
2778,Hornafjörður Airport,Norway,64.29540044999999,-15.227178515333954
2779,Hagfors Airport,Somalia,60.020452,13.57844144654195
2780,Hammerfest Airport,Queensland,70.67963795,23.670357520019607
2781,Hargeisa International Airport,Venezuela,9.512619050000001,44.079853877194694
2782,Hughenden Airport,Zhejiang,-20.816494,144.2268828
2783,Higuerote Airport,Sudan,10.4624529,-66.0927582
2784,Hangzhou Xiaoshan International Airport,Schleswig-Holstein,30.23631425,120.42937651818728
2785,Gondar Airport,British Overseas Territory,12.51886,37.43160165480168
2786,JAGS McCartney International Airport,Montana,21.44441545,-71.14172992600774
2787,Dawson Community Airport,Michigan,47.13812935,-104.80864332732662
2788,Gladwin Zettel Memorial Airport,Magadan Oblast,43.9708308,-84.4754327
2789,Sokol Airport,Krasnodar Krai,59.913938099999996,150.72127925979427
2790,Gelendzhik Airport,New Caledonia,44.5702064,38.0387609
2791,Nouméa Magenta Airport,Indonesia,-22.25761285,166.47299068887037
2792,Gebe Airport,Northern Cyprus,-0.07795585,129.45774888440815
2793,Geçitkale Air Base,Delaware,35.23600295,33.7224623590497
2794,Delaware Coastal Airport,Tasmania,38.6887426,-75.3602737
2795,George Town Aerodrome,Vella Lavella,-41.0430338,146.8609279
2796,Geva Airport,Washington,-7.5758185,156.5971896114797
2797,Spokane International Airport,Rio Grande do Sul,47.620044050000004,-117.54236665513882
2798,Sepé Tiaraju Airport,Equatorial Guinea,-28.2838122,-54.164508587417515
2799,President Obiang Nguema International Airport,Guyana,1.68179985,11.023465279817616
2800,Cheddi Jagan International Airport,Cuba,6.498248800000001,-58.25592779458964
2801,Finschhafen Airport,Papua New Guinea,-6.6217501,147.85405
2802,Fitzroy Crossing Airport,Western Australia,-18.181856099999997,125.5591592307528
2803,Fujairah International Airport,United Arab Emirates,25.11089035,56.32277968956619
2804,Karlsruhe/Baden-Baden Airport,Baden-Baden,48.778712,8.081971954529305
2805,Bangoka International Airport,Democratic Republic of the Congo,0.4827092,25.336486718843247
2806,Fukui Airport,Honshu,36.143171,136.223172
2807,Venango Regional Airport,Pennsylvania,41.3775283,-79.8580804756028
2808,Franklin Municipal–John Beverly Rose Airport,Virginia,36.6964111,-76.90311965860903
2809,Fakfak Torea Airport,Indonesia,-2.9198286500000004,132.26364885889876
2810,Fukushima Airport,Honshu,37.2272,140.4306
2811,Gustavo Artunduaga Paredes Airport,Colombia,1.5890187,-75.564229
2812,Cangapara Airport,Piauí,-6.8448367,-43.0768761
2813,Fond du Lac County Airport,Wisconsin,43.7705206,-88.48983247614188
2814,Flensburg-Schäferhaus Airport,Schleswig-Holstein,54.77174585,9.37996456704682
2815,Flagstaff Pulliam Airport,Arizona,35.140398250000004,-111.67020441781051
2816,Flotta Island Airport,Scotland,58.82554965,-3.143030753708099
2817,Terapo Airport,Guizhou,27.0,107.0
2818,Teptep Airport,Papua New Guinea,-5.95524625,146.56268113626976
2819,Tekirdağ Çorlu Airport,Papua New Guinea,41.1430628,27.912609622889654
2820,Lajes Airport,Turkey,38.7650295,-27.091700799536515
2821,Teseney Airport,Azores,15.10377495,36.682060788618955
2822,Chingozi Airport,Eritrea,15.9500319,37.9999668
2823,Te Anau Airport,Mozambique,-45.533520550000006,167.6550146536834
2824,Teruel Airport,New Zealand,40.41205555,-1.2277843077166448
2825,Telluride Regional Airport,Aragon,37.953824749999995,-107.90882877855688
2826,Thingeyri Airport,Colorado,65.87017660000001,-23.558656238187623
2827,Tezpur Airport,Iceland,26.7120098,92.7846105
2828,Tifalmin Airport,Assam,26.4073841,93.2551303
2829,Tefé Airport,Papua New Guinea,-3.3793825,-64.7237464
2830,Tufi Airport,Amazonas,-9.0759928,149.3199706
2831,Teófilo Otoni Airport,Papua New Guinea,-17.892775200000003,-41.513421473708455
2832,Telefomin Airport,Minas Gerais,-5.1264641,141.64135446540286
2833,Sundsvall-Timrå Airport,Härnösand,62.5278157,17.44062745100433
2834,Brown Field Municipal Airport,California,32.57272615,-116.97955675680035
2835,"Sandane Airport, Anda",Norway,64.5731537,11.52803643954819
2836,Sand Point Airport,Alaska,55.317779,-160.5215587
2837,Las Américas International Airport,Dominican Republic,18.429374,-69.67154178595436
2838,Santander Airport,Cantabria,43.42716075,-3.822844898531179
2839,Sado Airport,Niigata,-34.5344,-58.6717
2840,Saidu Sharif Airport,Pakistan,34.81415095,72.35415630408228
2841,Santos Dumont Airport,Rio de Janeiro,-22.9114687,-43.16413002852169
2842,Sde Dov Airport,Israel,32.1046191,34.7888021
2843,Sedona Airport,Arizona,34.8481983,-111.79064275889944
2844,Sidney–Richland Municipal Airport,Montana,47.70467,-104.19030592888701
2845,Seattle–Tacoma International Airport,Scotland,47.4475673,-122.3080158569515
2846,Sabha Airport,Washington,26.99269925,14.466095085170046
2847,Raiatea Airport,Iceland,-16.7229004,-151.4660034
2848,Río Frío Airport,Society Islands,10.67675535,-84.8252545233043
2849,Rosita Airport,Costa Rica,13.8904929,-84.40899009222301
2850,Hermes Quijada International Airport,Nicaragua,-53.7787869,-67.74615175056235
2851,Porgera Airport,Tierra del Fuego,-5.3721959,142.9757482281292
2852,Balurghat Airport,Papua New Guinea,25.262134250000003,88.79618348075888
